6469a8d1-8122-45ea-a4b8-d4ff04e9a7de,PRIVATE,My description for a talk 05UAHP4Q45,talk,My talk title 55NIMI9,CHAT,e277cb99-4b82-4f1d-a4c8-8667ae861f44
cfd4cead-a66f-41d5-9939-eed0a8a24c47,PRIVATE,My description for a talk 8W82NMHNFL,talk,My talk title 5OXGFF9,CHAT,9b5b8052-f6b9-4d44-9db1-00dbfe383100
cfd4cead-a66f-41d5-9939-eed0a8a24c47,PRIVATE,My description for a talk VRRG0Y1R77,talk,My talk title 233P9L4,CHAT,4086e17b-7666-4555-b4f1-1c468242dc40
8a65a436-ace0-4ea2-8f4e-ca3077edb877,PRIVATE,My description for a talk RKIFKBB4QL,talk,My talk title ADK1W9L,CHAT,a2de35ab-5748-42d6-809e-61020d9bf80a
8a65a436-ace0-4ea2-8f4e-ca3077edb877,PRIVATE,My description for a talk X0F1HY1SMY,talk,My talk title GE9GZDR,CHAT,c12de083-a20d-4a5d-8875-daecc38cc379
682a1aa0-1dd1-4fc5-bd16-bf0f54976a9b,PRIVATE,My description for a talk BO6WUR3MYR,talk,My talk title ESKIRB4,CHAT,4f2e0ce2-7402-4a81-8af5-417fbdf15bce
682a1aa0-1dd1-4fc5-bd16-bf0f54976a9b,PRIVATE,My description for a talk LSC6PMBLKE,talk,My talk title XTC5EZV,CHAT,749ca658-5359-404f-9e50-7d8479ab67b7
1adef5f7-0b64-47d4-b040-cbf215e0b69b,PRIVATE,My description for a talk 8Q0CCMUQHD,talk,My talk title NCVYK16,CHAT,61348591-938c-4532-8203-5885302ae661
1adef5f7-0b64-47d4-b040-cbf215e0b69b,PRIVATE,My description for a talk AZ5Z7A0S0V,talk,My talk title RXEH6M1,CHAT,8ed4a3b3-5c3c-40e9-9bee-e5d703af8484
63748595-f0ae-4bd2-8f90-68137da1da40,PRIVATE,My description for a talk WTH998SGAT,talk,My talk title 49TGXAW,CHAT,f6334041-2bf5-4a61-881a-7fc23d31603b
63748595-f0ae-4bd2-8f90-68137da1da40,PRIVATE,My description for a talk JMB8WDWZ8C,talk,My talk title HHARSJT,CHAT,fc45175b-82ae-4470-ab5e-a8ae62f01f57
1afa8e4a-16bf-4eac-907a-53bacf9085f2,PRIVATE,My description for a talk Q00R0HCFXH,talk,My talk title MXTYQYE,CHAT,58584a2f-f32b-43e9-813b-f50db1c9103a
1afa8e4a-16bf-4eac-907a-53bacf9085f2,PRIVATE,My description for a talk XG7KNDW22B,talk,My talk title M4P14F6,CHAT,eefee808-ad07-41d9-9827-6f62130f0dd8
a76833da-506e-4863-8752-4e15ca649d1b,PRIVATE,My description for a talk 1N08ITC5JA,talk,My talk title 3G9EPK5,CHAT,7e0d9195-4b7b-49b1-ae66-48e6ea34cbf5
a76833da-506e-4863-8752-4e15ca649d1b,PRIVATE,My description for a talk MUBP9I64F8,talk,My talk title IY3SRI1,CHAT,b7ec428f-e0dc-4f75-8f0d-497d28ed3b14
25b856c6-b7b9-4147-b199-2bfe249fd510,PRIVATE,My description for a talk 0THV4XOKJY,talk,My talk title HOYXJ0J,CHAT,2bdc6bc2-2b5d-40b6-a2e8-53686708c77e
25b856c6-b7b9-4147-b199-2bfe249fd510,PRIVATE,My description for a talk EITQWFPKTM,talk,My talk title GTG35EG,CHAT,a10af009-cebf-41df-b513-85396141dd76
723dd8a3-2057-4c3b-8f9f-7b9ea887187b,PRIVATE,My description for a talk FA56QMG65E,talk,My talk title G3QR2PM,CHAT,9ae2ca8a-c003-4307-be6a-fdf7f6dcc8b6
723dd8a3-2057-4c3b-8f9f-7b9ea887187b,PRIVATE,My description for a talk 7D90ZJKCOB,talk,My talk title 8YB40GW,CHAT,31285fa0-b915-498e-9394-d3a19b055c16
c33773d2-8262-46e7-bf82-d73ad542e099,PRIVATE,My description for a talk RZOUMHRA9Q,talk,My talk title JD7KJR3,CHAT,5dff7c39-54cf-4808-b890-b1bb5965da94
c33773d2-8262-46e7-bf82-d73ad542e099,PRIVATE,My description for a talk CCMYG5SC4T,talk,My talk title QM7ANY1,CHAT,2842f0d2-66db-44c0-be92-96e12da0682d
1543c59f-d715-42cc-9507-522efee00c23,PRIVATE,My description for a talk IDUVDEK71Q,talk,My talk title BFAH056,CHAT,159f6a89-819d-4873-8344-4940f7927a80
1543c59f-d715-42cc-9507-522efee00c23,PRIVATE,My description for a talk XOL9J1FJV9,talk,My talk title VJTA78I,CHAT,28ddbcbf-df05-4567-8f2e-abda37335dfe
c0a03f78-b187-4dd0-9bfa-3b4361f36761,PRIVATE,My description for a talk WD40P60NQQ,talk,My talk title AQ0TUYY,CHAT,8e989594-6167-4aa7-bbad-0293c7ecaf87
c0a03f78-b187-4dd0-9bfa-3b4361f36761,PRIVATE,My description for a talk 7WH7Y028MK,talk,My talk title CN2ZQR8,CHAT,0c5020a5-991a-47f2-98bd-d89520ad6c33
a6bada1d-fc7c-4851-8de8-2b66e2287faa,PRIVATE,My description for a talk 3G819CFT90,talk,My talk title JNXNVAU,CHAT,29dcbf89-bd7f-4866-a0df-41193bd1ddc9
a6bada1d-fc7c-4851-8de8-2b66e2287faa,PRIVATE,My description for a talk Y4J5EG2X3D,talk,My talk title W6PO7C4,CHAT,4c439625-26e6-41c7-abef-802604a1247f
7e6dab41-4093-414b-965a-45f3769e08f4,PRIVATE,My description for a talk 0IULZS9DL4,talk,My talk title 1OGY6N1,CHAT,cb6950eb-46e1-47f9-a3c8-49d85b38811e
7e6dab41-4093-414b-965a-45f3769e08f4,PRIVATE,My description for a talk H1KW02ZK8I,talk,My talk title FEL9TB1,CHAT,fb3e7b20-4edc-49e0-82fc-6d7bce3728aa
1af3c71a-69d2-4db6-9de5-af0eec542828,PRIVATE,My description for a talk 5H52ZO67GB,talk,My talk title 93PYR2S,CHAT,ece5fed5-4b9c-49f9-a0d0-9fa08b9762e6
1af3c71a-69d2-4db6-9de5-af0eec542828,PRIVATE,My description for a talk ZXO6Y8JPR2,talk,My talk title EFS0DUH,CHAT,256a6267-3f0f-4b0c-b976-cf9aef36c83d
a7449a5a-cfb0-4abc-b4cb-8ef19145ef33,PRIVATE,My description for a talk 6T7XMCUDPG,talk,My talk title R5SA393,CHAT,020c6ce1-587e-410d-9208-8d0e1b7119f7
a7449a5a-cfb0-4abc-b4cb-8ef19145ef33,PRIVATE,My description for a talk MQM9G9TZDA,talk,My talk title JB6ZD9R,CHAT,942b9a1d-44c2-4795-99da-b66443bb0d4f
210cf707-7fae-4326-974c-c1a415984032,PRIVATE,My description for a talk 4G1KH547NN,talk,My talk title 6LK71MM,CHAT,88c02549-b0be-4ec8-bde6-eaad2a08e7d3
210cf707-7fae-4326-974c-c1a415984032,PRIVATE,My description for a talk XJ81N2WX4W,talk,My talk title 9QSF1OP,CHAT,0e7a8efc-019d-4ebf-9edf-30a1e1c3febc
e512dbfe-2a76-4f65-886e-819b54f88dd8,PRIVATE,My description for a talk VMNH3A7NV4,talk,My talk title TCGO69U,CHAT,ab8e6899-6115-4f5b-8372-d17857a14166
e512dbfe-2a76-4f65-886e-819b54f88dd8,PRIVATE,My description for a talk 1UZATDYJL6,talk,My talk title NB0XD4J,CHAT,774222aa-15f3-49b2-91de-bda167b56b2c
d32089b0-b9c5-47f7-9814-0bce10d9589d,PRIVATE,My description for a talk 7E6R1KHEYM,talk,My talk title JB5HIYF,CHAT,7789e170-f646-45d0-818f-916cc9477f6f
d32089b0-b9c5-47f7-9814-0bce10d9589d,PRIVATE,My description for a talk MW1UEXZ8L2,talk,My talk title E4IPUQ4,CHAT,32b82576-6616-48f1-9acd-6d5f3f0f595e
b1a0838c-1534-40fa-bfe4-052c285ba53b,PRIVATE,My description for a talk C8Y3J45YET,talk,My talk title 9Q4SCRN,CHAT,ae3b4c61-93f9-4dfd-a2a7-639e5a16b623
b1a0838c-1534-40fa-bfe4-052c285ba53b,PRIVATE,My description for a talk LSE0277GOK,talk,My talk title 2WVUEEQ,CHAT,e7b692d3-783e-4aed-9cc2-2a9ecb20dea6
18382c01-e3bb-497c-8fd5-f0f364400301,PRIVATE,My description for a talk APK1O76DGA,talk,My talk title 6QD7SZV,CHAT,1c1552e8-d247-44bc-8db4-07122b78e707
18382c01-e3bb-497c-8fd5-f0f364400301,PRIVATE,My description for a talk 7DIF1G2N8Y,talk,My talk title ZPDZ5K3,CHAT,d4b8616c-697c-4952-bb51-f562515888cb
b0e24991-b32a-4465-9765-b5ce7b0431f5,PRIVATE,My description for a talk 6MQFNI7ID5,talk,My talk title RINWEEW,CHAT,b89389e8-c315-4e5e-997b-f370d24b3d98
b0e24991-b32a-4465-9765-b5ce7b0431f5,PRIVATE,My description for a talk 4C3EK7085Q,talk,My talk title 0KXQ4SE,CHAT,6457aeab-de86-44a9-8ffd-ddaad7eaa4d7
cae3625d-ffb4-4344-b8e7-ad54465e24f2,PRIVATE,My description for a talk KZKL9VYSDB,talk,My talk title 70VEP7F,CHAT,08c0bfa4-6303-43d3-82a8-e698848c1a90
cae3625d-ffb4-4344-b8e7-ad54465e24f2,PRIVATE,My description for a talk KJH1Q86IG8,talk,My talk title A6GT9L6,CHAT,ffad0347-7d8c-49f2-abff-6ef832ba482d
ca650c2b-00d6-48ea-93ab-5d9fcece269e,PRIVATE,My description for a talk Q2WW3R3BCI,talk,My talk title G3C8RCI,CHAT,d9406001-97cd-4831-a67c-474560ad754c
ca650c2b-00d6-48ea-93ab-5d9fcece269e,PRIVATE,My description for a talk FXNBH4X8C1,talk,My talk title Z70PICE,CHAT,c29a6967-29a8-4b96-b854-50dacd77b1c0
bff013cd-7f01-42d2-98dd-d0b11666a57b,PRIVATE,My description for a talk 2T93TAFS95,talk,My talk title YQC9T97,CHAT,ad618ae9-b2b7-489c-b288-b3bb71015e9d
bff013cd-7f01-42d2-98dd-d0b11666a57b,PRIVATE,My description for a talk DQ78NBIAXT,talk,My talk title 6W43J0M,CHAT,69aae0b2-90cc-42a1-998a-570bfdba6ea2
c3d07c1e-9613-49c0-b8e3-fea109241924,PRIVATE,My description for a talk DJG7KH8GTL,talk,My talk title U5LIYEF,CHAT,a5bfa79e-f9e3-419c-81bb-676c30623389
c3d07c1e-9613-49c0-b8e3-fea109241924,PRIVATE,My description for a talk 3IPQ6ZARC3,talk,My talk title NZYM7LO,CHAT,b27954f1-b144-48f8-b450-3892eab9d5d8
ff65a956-3456-4d05-8a3e-794d15907542,PRIVATE,My description for a talk RFY0BHYA29,talk,My talk title K0J14DV,CHAT,dc5e695a-f083-4e5a-b696-167e0a3dc0f2
ff65a956-3456-4d05-8a3e-794d15907542,PRIVATE,My description for a talk 446Y7XDG8F,talk,My talk title QFX7T6X,CHAT,143f445d-0b12-4010-801c-cc7fceb9cb1f
ca09b434-632d-4e8d-890c-8246ad556964,PRIVATE,My description for a talk EFBAAWJOM1,talk,My talk title UEV1676,CHAT,347faad0-2410-418e-8360-8de19370e337
ca09b434-632d-4e8d-890c-8246ad556964,PRIVATE,My description for a talk G42MPM73D4,talk,My talk title 2HQYN34,CHAT,1fa65ecb-bb0c-41d0-8d42-762de85ab30c
97594cd4-6a55-46ce-b415-04bcff9a7616,PRIVATE,My description for a talk 8PJ8TRMEFX,talk,My talk title 2HN742H,CHAT,b0b8657f-c525-4ef3-aa37-54182df158e9
97594cd4-6a55-46ce-b415-04bcff9a7616,PRIVATE,My description for a talk X096NKUICD,talk,My talk title 0MB9KYH,CHAT,dc915306-0989-4df8-a206-5008c9f829a9
a3550073-607e-456f-8438-877e2f8d6488,PRIVATE,My description for a talk JX969RLQF2,talk,My talk title V0X5WR2,CHAT,e2e51dfa-ead4-43c8-8fe0-f6e0cc901cba
a3550073-607e-456f-8438-877e2f8d6488,PRIVATE,My description for a talk SQLLCUE1MA,talk,My talk title PI816KV,CHAT,ec6c4149-3f81-42d6-8aa0-9b65f3a9ad9b
71ea1c9c-0bbc-4d97-a5c4-502c0265f593,PRIVATE,My description for a talk YWU4MY4MW5,talk,My talk title PT74GZ1,CHAT,c9052185-4ab3-4912-a650-997b98bab68e
71ea1c9c-0bbc-4d97-a5c4-502c0265f593,PRIVATE,My description for a talk HR5R0ZDAMJ,talk,My talk title AC4NBOI,CHAT,93fe55b4-005e-4214-8627-51a1b14b950f
3459f75a-3a98-4219-8e1f-0b49b47407d7,PRIVATE,My description for a talk E90NVW43TM,talk,My talk title CTILRMA,CHAT,463e6596-86be-42f6-ac45-8d3b65f2d5c8
3459f75a-3a98-4219-8e1f-0b49b47407d7,PRIVATE,My description for a talk FKUUWB2FZ4,talk,My talk title WXW3WCI,CHAT,9770d520-2816-4dd1-b976-f0f42eb23bcd
4a412ebc-018a-402c-a8ac-90e8539b14db,PRIVATE,My description for a talk GNU93ATCKW,talk,My talk title CJ49TSK,CHAT,3f773bfd-602b-4db7-a954-fe3434ea43f4
4a412ebc-018a-402c-a8ac-90e8539b14db,PRIVATE,My description for a talk 91RCXOIHS9,talk,My talk title VSD5VT1,CHAT,f70a1ee3-019e-450c-afc2-3ce957af794e
eaee7274-f031-47d6-81ed-4b8c5b64ae9d,PRIVATE,My description for a talk K0VXGZJ7EB,talk,My talk title 5U16WRA,CHAT,5c2b7378-119c-422c-a65b-8f7dd3b9129a
eaee7274-f031-47d6-81ed-4b8c5b64ae9d,PRIVATE,My description for a talk ZDQQ1AM6NM,talk,My talk title YK71DOE,CHAT,2c8c6624-4b6f-4faf-952a-f9ae66a43cd6
4b759aac-6a6b-41de-89f4-1226ff9719eb,PRIVATE,My description for a talk EP23OKCCXG,talk,My talk title H2K2ORJ,CHAT,ea9997ab-ca88-4d88-a96d-ee1a2583446b
4b759aac-6a6b-41de-89f4-1226ff9719eb,PRIVATE,My description for a talk MEBXH2CTZQ,talk,My talk title KARWMSY,CHAT,e406140a-5f65-4c64-a076-b75232a97bf1
921c103f-326e-498d-89f5-97dfcb87c054,PRIVATE,My description for a talk T8OLVN1C90,talk,My talk title 31IGPOB,CHAT,ba28ccc6-93e2-4853-8cf2-3b987e3e1c21
921c103f-326e-498d-89f5-97dfcb87c054,PRIVATE,My description for a talk G85RNUJR0D,talk,My talk title 8VCBRMP,CHAT,edf70729-3462-4dc0-a728-568df3674d6f
f072b139-5b05-409a-ac02-b2e33d418c58,PRIVATE,My description for a talk VPXIVEZOB0,talk,My talk title YX7IUFO,CHAT,14030695-1d13-495d-a8e4-92967a96d93c
f072b139-5b05-409a-ac02-b2e33d418c58,PRIVATE,My description for a talk 6NN73ULPQL,talk,My talk title 5D9JWL9,CHAT,88fb9848-df4b-4a7c-98e8-91b9b585bbae
e8405cc3-5344-454e-8b6e-7ec7e5300300,PRIVATE,My description for a talk 3THP01ENNQ,talk,My talk title DH3P045,CHAT,76b414ab-8d63-4885-bbdf-77c68645f98d
e8405cc3-5344-454e-8b6e-7ec7e5300300,PRIVATE,My description for a talk DUF3XK3AC1,talk,My talk title W0ZQR1N,CHAT,657c2d4f-ce8c-4591-ae4e-4dcbcfaed4ac
d29830be-3fa0-4660-98ce-26b51ace8f2b,PRIVATE,My description for a talk R235TI180K,talk,My talk title LZ60H4F,CHAT,3d37c393-4f1a-4572-90d0-aa0bb3f1f874
d29830be-3fa0-4660-98ce-26b51ace8f2b,PRIVATE,My description for a talk YFXCA91R31,talk,My talk title JTDJ4ZT,CHAT,bf76503f-c9a4-43ef-8373-ed2f4732a301
ebd27d49-b7df-4869-a086-42aae4b990e9,PRIVATE,My description for a talk 13VYOIZHKZ,talk,My talk title GW2HSTE,CHAT,8f0460f0-5a48-4aae-9b77-407f9225f8b1
ebd27d49-b7df-4869-a086-42aae4b990e9,PRIVATE,My description for a talk PQB8LKJ8G3,talk,My talk title PMLF1HA,CHAT,0a2a6b11-5958-4d7f-9d49-b739a2040ea0
f18e6aaa-4372-4662-9dc4-3483627463fc,PRIVATE,My description for a talk 6TO9IT92BU,talk,My talk title EFRK7TQ,CHAT,708c3717-de75-400d-9b33-4a4ce089bd05
f18e6aaa-4372-4662-9dc4-3483627463fc,PRIVATE,My description for a talk U6GFCW3GHS,talk,My talk title PEFXC4P,CHAT,59f229c6-b00c-4831-90ca-f2e4ae4dafc3
3372238a-73cf-42a9-8e3f-a58b9da74e6b,PRIVATE,My description for a talk HO23WCZ1K2,talk,My talk title WU654WV,CHAT,02dfb353-319b-4f14-9899-c90581a1707e
3372238a-73cf-42a9-8e3f-a58b9da74e6b,PRIVATE,My description for a talk LS9RYGOIOO,talk,My talk title 7HFYPFK,CHAT,bdfed92c-b024-4000-aa8c-9003f096f3f5
1f5e3d71-5568-4126-af50-8ff006732e07,PRIVATE,My description for a talk QCS9C5GJ5W,talk,My talk title THFJZCZ,CHAT,2cf430a6-cf2d-42ad-91bf-f84c5364a7ab
1f5e3d71-5568-4126-af50-8ff006732e07,PRIVATE,My description for a talk R5XZ2DFQSA,talk,My talk title 0OP2ZAK,CHAT,c0131be6-eddb-48f2-a98d-3bb68b53ab6e
c8050bfb-ad12-489d-beb6-ff0b38051494,PRIVATE,My description for a talk IPHAQ1O15C,talk,My talk title 1X6XTEJ,CHAT,f24fb428-7039-4d98-8247-7d74f9062530
c8050bfb-ad12-489d-beb6-ff0b38051494,PRIVATE,My description for a talk U80FIF3N8U,talk,My talk title PMCEBPG,CHAT,4eae89ab-f953-47ee-bbe5-54a6ea03936b
47e9e25b-c434-4445-86b7-5f924e620b0d,PRIVATE,My description for a talk JLEWCVSCS1,talk,My talk title WTP984W,CHAT,0413394a-c555-4dcd-a063-9410d0b54ff7
47e9e25b-c434-4445-86b7-5f924e620b0d,PRIVATE,My description for a talk SQFRV1X7MB,talk,My talk title 8NGY160,CHAT,01833adc-1f0f-4dfe-a87b-8021e051f2eb
d7657631-16d1-4854-abcb-2583f8586890,PRIVATE,My description for a talk S11BA8CNHG,talk,My talk title JDDJ70C,CHAT,424b4f2f-3842-42b3-a868-9797b74ecd3a
d7657631-16d1-4854-abcb-2583f8586890,PRIVATE,My description for a talk 0J5WC4U9MW,talk,My talk title Z8U2DK8,CHAT,2cbe1033-14cb-4443-9f50-b6e2621a109b
7c7c8f3a-dd07-4ac6-a87b-74c7563992f2,PRIVATE,My description for a talk SWAFN7U5K6,talk,My talk title 2A4ZZ1T,CHAT,cecd10ba-d22b-4b7b-84e9-18445ea4192e
7c7c8f3a-dd07-4ac6-a87b-74c7563992f2,PRIVATE,My description for a talk PN8XJ471U8,talk,My talk title 92ZY7CW,CHAT,6ac79ab3-6118-4af1-851d-f24adc128d38
8cf2b438-e56e-4749-9879-327b51230ca4,PRIVATE,My description for a talk L6VL5KVRE2,talk,My talk title DP9DCR6,CHAT,3057a697-71bf-4cc5-9a19-342daea5913b
8cf2b438-e56e-4749-9879-327b51230ca4,PRIVATE,My description for a talk RMCOHQ3TWK,talk,My talk title 6IW1076,CHAT,b26e5fee-a8f8-4920-9679-747877048873
9ddb7914-33f1-4f1c-aad1-f5460c8392cb,PRIVATE,My description for a talk 5EV1G5MKGM,talk,My talk title O4D6EWM,CHAT,60380395-a741-468b-9dcd-32768c0423fa
9ddb7914-33f1-4f1c-aad1-f5460c8392cb,PRIVATE,My description for a talk L5JKJGD668,talk,My talk title BRBQ9L8,CHAT,50a47cab-160f-456a-919e-45b7c5c39b42
42e50ae9-48ad-4dbb-814f-d13d974f4c93,PRIVATE,My description for a talk OTJ792M2MZ,talk,My talk title XVFEF2W,CHAT,f59645be-7b00-4b00-8f5f-27a2ee5faf87
42e50ae9-48ad-4dbb-814f-d13d974f4c93,PRIVATE,My description for a talk EQLSXD8GBF,talk,My talk title 3TGJD4C,CHAT,a57bda47-7a6e-438b-b6e0-7e4ad94bc48d
afa4b132-8491-4885-9448-d224e7845fec,PRIVATE,My description for a talk PINL7M9HTP,talk,My talk title CN7N718,CHAT,581010d7-92c2-4195-a1e1-8c243a5b0991
afa4b132-8491-4885-9448-d224e7845fec,PRIVATE,My description for a talk 2Y042604H6,talk,My talk title JRC0PX6,CHAT,c37b5cab-a097-4606-a854-ed276eaf7cb3
fdff9ba2-e7e9-4ecf-ac8e-42a5975d980e,PRIVATE,My description for a talk QHUCCFDT2P,talk,My talk title VX75JUY,CHAT,f077a201-0301-489f-8474-5d4db394e550
fdff9ba2-e7e9-4ecf-ac8e-42a5975d980e,PRIVATE,My description for a talk 216IRV0TQ8,talk,My talk title PEW33JU,CHAT,a262b032-fec3-4b87-83d6-d8e4f58fbd0a
d8af1705-44d4-4605-822a-1d494563e43c,PRIVATE,My description for a talk X6AC3FK26M,talk,My talk title X5IC3F2,CHAT,642ea982-5858-49ae-843a-4144e70bbf6f
d8af1705-44d4-4605-822a-1d494563e43c,PRIVATE,My description for a talk ZO7AMVGB4F,talk,My talk title Y0WHWY7,CHAT,30212dfe-fc6e-4bee-91c6-a7fb143c8f24
6801d833-4719-4d84-b75f-dcac7ed41e0b,PRIVATE,My description for a talk HGXJZKYGVH,talk,My talk title X9TNC5P,CHAT,272a1ae0-ddae-4c52-8e81-2fb69ed98c5f
6801d833-4719-4d84-b75f-dcac7ed41e0b,PRIVATE,My description for a talk 530S74EO2R,talk,My talk title IPJIVOW,CHAT,513af383-dc5c-40b2-9c22-2ae9ff8b2dd7
5587bd44-7921-46b7-a2ce-100324743b34,PRIVATE,My description for a talk 6SAGLIQQTP,talk,My talk title 5EB0RC1,CHAT,1509b2aa-fb33-4d8c-a86b-5124112022f8
5587bd44-7921-46b7-a2ce-100324743b34,PRIVATE,My description for a talk LFAUXZGOGI,talk,My talk title JOYBVQ3,CHAT,3c900669-da23-43c9-b63e-0aba86e294a7
d539e040-17b7-4c1c-842b-93e74ab9242d,PRIVATE,My description for a talk IAOSBVCJBZ,talk,My talk title 2WJO9QS,CHAT,5e3c826e-7a5f-4fb9-8a05-0b32f13bad7a
d539e040-17b7-4c1c-842b-93e74ab9242d,PRIVATE,My description for a talk C3BQHV317Y,talk,My talk title O9IAVMM,CHAT,2e6b8b6f-e91a-4dca-b498-eed208e477f2
7c5ac740-88df-4539-8b6e-c1bac53474b7,PRIVATE,My description for a talk BBK1OSYW7X,talk,My talk title Y65R1ET,CHAT,4925f08e-38bc-404d-ba8b-85200aa30b03
7c5ac740-88df-4539-8b6e-c1bac53474b7,PRIVATE,My description for a talk 7B85B1P2UG,talk,My talk title CKX3KHX,CHAT,fd0216e8-00a3-4805-93ec-e5cf7d638eed
a430bcf1-4b4b-4f4a-890a-35e209cbcb7b,PRIVATE,My description for a talk NBD47B8GAL,talk,My talk title BFJT1D0,CHAT,d73dfe7e-dc9f-4c4c-a191-3fe9ef25e959
a430bcf1-4b4b-4f4a-890a-35e209cbcb7b,PRIVATE,My description for a talk 6H4GBDRR97,talk,My talk title LTWK4AL,CHAT,e9da7470-bf33-455b-a110-7de0aa9a863a
7a3af20b-54b1-478e-8a60-684137c88935,PRIVATE,My description for a talk LYXM648E7V,talk,My talk title 8ZIXNM3,CHAT,ecf88112-dd6a-4b61-8608-dd0382a220d5
7a3af20b-54b1-478e-8a60-684137c88935,PRIVATE,My description for a talk 9Q23UQISEJ,talk,My talk title LIAJKUR,CHAT,8814df59-8b97-41af-a259-c611cfe9d006
a37e79ed-65d2-4bf2-ad98-9c64d2b16606,PRIVATE,My description for a talk W3CLHCRF0X,talk,My talk title QN69BEC,CHAT,bff34e9a-5760-4270-b7ce-e0fa1391aee4
